ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice
ADI,sp500,2025-02-05,Semiconductors,Technology,116578631680.0,5.127,0.17068,2.9065845,23.07,0.04658,1.687,3.3,42743623000.0,2496374000.0,2070056000.0,2024-10-31,793274000.0,0.0608,1.6531360618814204,206.00999450683594,198.93197631835938,0.017756736120236472,0.04575720904667611,0.00680462610144096,60.87363469904119,62.42727106267756,1.035580092851183,0.024887142064507324
KLAC,sp500,2025-02-05,Semiconductor Equipment & Materials,Technology,101503647744.0,34.612,0.28921,29.90462,191.76,0.90577006,2.132,24.05,5229092000.0,5634346000.0,4146235000.0,2024-12-31,846018500.0,0.3511,2.076362768534697,749.3200073242188,700.2523803710938,0.040848137896059886,0.3816687682113158,0.008334858094299465,29.71758866212968,31.156757061298077,1.0700713461725355,0.04619121291529047
KKR,sp500,2025-02-05,Asset Management,Financial Services,195131277312.0,43.774,0.107530005,5.5015106,83.045,0.08284,0.851,2.96,138044023000.0,167930013000.0,994750000.0,2024-09-30,2581513000.0,0.0111,1.7570763104739713,149.3000030517578,105.93183135986328,0.005097850092015084,0.0032510928476297252,0.013229621799033059,35.650676706674936,50.43919022018845,1.4093969785584806,0.2931949035849977
MMC,sp500,2025-02-05,Insurance Brokers,Financial Services,120882864128.0,3.661,0.16822,8.002225,106.462,0.32048,1.137,8.32,27578000000.0,2682000000.0,5778000000.0,2024-09-30,1487000000.0,0.1553,0.21626875355510222,223.07000732421875,214.6946258544922,0.04779833801655967,0.19094514210178454,0.012301164525895506,26.37127491877629,26.81129895723783,1.0390106712564056,0.01641188810595661
MDT,sp500,2025-02-05,Medical Devices,Healthcare,132568342528.0,6.115,0.12055001,2.3756921,57.859,0.07948,2.133,3.28,67604000000.0,10243000000.0,5744000000.0,2024-10-31,510000000.0,0.0685,0.3331763948413407,90.97000122070312,79.01766204833984,0.043328594824867776,0.0737857592456999,0.0038470723120965474,25.870427201433884,27.734756469726562,1.151261614967187,0.06721996172303378
PANW,sp500,2025-02-05,Software - Infrastructure,Technology,126756487168.0,7.92,0.3211,11.53314,27.28,0.74517995,0.892,3.87,14131900000.0,-1160000000.0,755200000.0,2024-10-31,965400000.0,0.0014,1.359225375172001,183.39999389648438,147.08999633789062,0.005957880475175019,0.05821814845936216,0.007616178245145608,45.343667673510176,47.39017930141715,1.2468556561466189,0.043184298056576
ADP,sp500,2025-02-05,Software - Application,Technology,124228272128.0,16.612,0.19715,27.341831,176.65,0.87263,1.014,9.51,9842300000.0,-48700000.0,4111700000.0,2024-12-31,850400000.0,0.3965,0.5388136382764698,304.6700134277344,255.51792907714844,0.03309794082753935,0.41983540271197517,0.006845462674742677,30.290011927206557,32.03680477683852,1.1923625654297842,0.05452456516184272
DE,sp500,2025-02-05,Farm & Heavy Construction Machinery,Industrials,171760975872.0,21.206,0.14698,5.602852,288.043,0.35481,2.078,25.93,29653000000.0,39333000000.0,11427000000.0,2024-10-31,2786500000.0,0.173,0.62204023546084,472.2699890136719,342.3163757324219,0.06652849951502167,0.16564230423564202,0.01622312627099045,17.395448862848895,18.213266063003157,1.3796301389415,0.044902281519705246
AMT,sp500,2025-02-05,REIT - Specialty,Real Estate,135224197120.0,4.602,0.09942,23.627615,439.338,0.17691,0.481,4.12,59417200000.0,-3669900000.0,4806600000.0,2024-09-30,1029000000.0,0.0606,-0.19386147225795197,184.1300048828125,222.57891845703125,0.03554541348642322,0.08622121609477051,0.007609584837001101,43.57475846670206,44.6917487579642,0.8272571641521329,0.024993210655313305
BMY,sp500,2025-02-05,Drug Manufacturers - General,Healthcare,163306799104.0,3.991,-0.15301,6.9939666,299.052,-0.3133,1.24,-3.53,65595000000.0,5437000000.0,7280000000.0,2024-09-30,3665500000.0,0.0884,0.08809517722087842,59.119998931884766,46.54936218261719,0.04457867057552098,0.10248901903367497,0.022445483103650018,-15.617280150675573,-16.74787505152543,1.2700496023973837,0.06750676711950282
FI,sp500,2025-02-05,Information Technology Services,Technology,146691768320.0,2.158,0.15222,4.400033,89.406,0.10618,1.066,5.12,54667000000.0,1560000000.0,5662000000.0,2024-09-30,1414500000.0,0.0529,0.6225918774897089,214.22000122070312,154.77000427246094,0.03859793950843008,0.10069895246056165,0.00964266786200536,41.41835961341858,41.83984398841858,1.3841183388713032,0.010073755894421317
SO,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,158831919104.0,0.929,0.17867,2.7377427,176.35,0.12713,0.908,4.25,132916000000.0,-1125000000.0,7217000000.0,2024-09-30,934000000.0,0.0422,-0.12304925503150775,83.19999694824219,85.15348815917969,0.045437970155573396,0.054760947257399974,0.005880430112970147,19.357881634880513,19.576469870174634,0.9770591756935925,0.011165865794176902
MDLZ,sp500,2025-02-05,Confectioners,Consumer Defensive,93988339712.0,1.134,0.10556,2.694191,73.232,0.13552,0.626,2.76,58990000000.0,-7872000000.0,6146000000.0,2024-09-30,722000000.0,0.0868,0.10722600371726446,56.119998931884766,68.03175354003906,0.065391090201536,0.12023162095543644,0.007681803957941586,19.92246338111767,20.333332946335062,0.8249088993253156,0.020206700313312266
GILD,sp500,2025-02-05,Drug Manufacturers - General,Healthcare,138589585408.0,5.374,0.00445,6.608889,126.415,0.00561,1.26,0.09,39744000000.0,3055000000.0,7641000000.0,2024-09-30,2681500000.0,0.1879,0.3608597214770338,97.98999786376953,73.5191879272461,0.05513401297438998,0.17853220869646488,0.019348495719254906,1029.0666429307726,1088.7777540418838,1.3328492958972769,0.054842332045676706
ICE,sp500,2025-02-05,Financial Data & Stock Exchanges,Financial Services,112280797184.0,1.315,0.26525998,3.3580644,78.899,0.09408,1.002,4.17,50506000000.0,133000000.0,4313000000.0,2024-09-30,881500000.0,0.0826,0.4739521021099228,159.32000732421875,147.9359588623047,0.038412623602342946,0.08517150812614784,0.007850852702403271,37.89088904657524,38.20623676839778,1.0769525445298265,0.008253828392839287
SHW,sp500,2025-02-05,Specialty Chemicals,Basic Materials,102179545088.0,0.951,0.11094,21.56105,291.114,0.64452004,0.828,10.55,17994000000.0,-1243800000.0,3763000000.0,2024-09-30,895700000.0,0.19,0.7516519240038315,357.5899963378906,337.7869873046875,0.03682733170087217,0.2246540339816838,0.008765942334432954,33.80464420264366,33.894786382738445,1.0586257309413183,0.0026594703703662612
INTC,sp500,2025-02-05,Semiconductors,Technology,117785133056.0,5.585,-0.29423,0.83510107,47.906,-0.15597,1.312,-4.36,149161000000.0,11658000000.0,-4708000000.0,2024-12-31,-2536500000.0,0.0358,2.2900288109692095,19.290000915527344,19.983234405517578,-0.03997108869216643,-0.029275147837009307,-0.021534975885233676,-3.1433488338365465,-4.42431213658884,0.9653092449439103,0.2895282392394495
DUK,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,173587202048.0,0.487,0.14534001,1.8022538,169.205,0.088369995,0.697,5.53,171424000000.0,-5285000000.0,7666000000.0,2024-09-30,247000000.0,0.0402,-0.04973414154956508,112.43000030517578,108.94597625732422,0.04416224185628738,0.04614208584378141,0.0014229159585837441,20.242857198042636,20.33092229750014,1.0319793733329121,0.004331584085013835
MCO,sp500,2025-02-05,Financial Data & Stock Exchanges,Financial Services,94367277056.0,17.74,0.29046,22.886248,197.861,0.54016,1.667,10.85,10376000000.0,2158000000.0,2891000000.0,2024-09-30,612000000.0,0.2135,0.6674627181655791,493.1300048828125,438.5876159667969,0.03063561957270851,0.23065262486037977,0.006485298920268975,43.8147469938076,45.449770035282256,1.1243591632102643,0.035974286343042006
SNPS,sp500,2025-02-05,Software - Infrastructure,Technology,89040527360.0,12.982,0.23111999,10.43856,8.7,0.21819,2.023,9.33,6603895000.0,3819546000.0,1362705000.0,2024-10-31,486915500.0,0.1516,1.9968432483099323,523.8800048828125,487.8399963378906,0.015304323103236392,0.1307346585451004,0.0054684705317540475,54.75862860480306,56.15005411391345,1.0738766989493818,0.02478048384935776
CL,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,81601126400.0,1.829,0.14264,162.59398,1009.091,4.87923,1.043,3.49,10968000000.0,241000000.0,4377000000.0,2024-09-30,953000000.0,0.3378,-0.09722626466996183,86.5,99.90141296386719,0.05363896545428079,0.39048978499420106,0.011678760355935479,24.26103151862464,24.78510028653295,0.8658536194206354,0.021144508670520232
ZTS,sp500,2025-02-05,Drug Manufacturers - Specialty & Generic,Healthcare,82763661312.0,3.799,0.26552,14.859806,129.442,0.47303,3.691,5.32,8075000000.0,4580000000.0,3336000000.0,2024-09-30,577000000.0,0.2316,0.31492029516207093,172.24000549316406,173.8810577392578,0.040307544967398745,0.26361122086131966,0.00697165870689121,31.66184313781279,32.375940882173694,0.9905622138062067,0.022056432180912675
WM,sp500,2025-02-05,Waste Management,Industrials,100138147840.0,1.53,0.12349,11.174045,208.894,0.35025,0.891,6.75,30471000000.0,-520000000.0,4240000000.0,2024-09-30,532000000.0,0.1188,0.4109917852428698,222.13999938964844,200.1405792236328,0.04234150612386641,0.1415645554405529,0.005312660674032295,32.68296287254051,32.909629539207174,1.1099198386022153,0.006887548411829594
GD,sp500,2025-02-05,Aerospace & Defense,Industrials,81148698624.0,7.653,0.07903,3.0762887,48.609,0.16952999,1.316,13.67,31569000000.0,6186000000.0,4661000000.0,2024-09-30,914000000.0,0.1148,0.5760175747145421,257.42999267578125,283.0257568359375,0.05743776645878944,0.12345384717255993,0.011263273663019427,18.27190875462921,18.83174781827222,0.9095638345912332,0.029728470721119615
APH,sp500,2025-02-05,Electronic Components,Technology,91647270912.0,1.313,0.15403,8.889314,57.565,0.25293,1.992,1.91,11812800000.0,3871100000.0,3024700000.0,2024-09-30,498400000.0,0.1856,1.7764989048507578,69.70999908447266,58.110198974609375,0.0330037105295184,0.1928538182467371,0.005438241586905138,35.80994716464537,36.49738171961919,1.1996172843072124,0.018835174540870997
EQIX,sp500,2025-02-05,REIT - Specialty,Real Estate,105618104320.0,28.77,0.12571,6.563277,140.964,0.08267,1.054,11.18,30383000000.0,685000000.0,1571261000.0,2024-09-30,149000000.0,0.0449,0.6835251142531942,924.280029296875,760.6906127929688,0.014876815013072184,0.05057490021887473,0.001410742987287125,80.09928705696557,82.67263231635734,1.215053812618073,0.03112693024633035
CTAS,sp500,2025-02-05,Specialty Business Services,Industrials,85166866432.0,0.251,0.16795,18.824247,70.573,0.40462002,1.533,4.11,6196138000.0,1162624000.0,2220815000.0,2024-11-30,356899500.0,0.2461,0.7739990212439999,200.61000061035156,184.24777221679688,0.026076044511666646,0.30179193184940617,0.004190590953407452,48.74914856699551,48.81021912660621,1.088805569786222,0.001251183885331429
TT,sp500,2025-02-05,Building Products & Equipment,Industrials,85273182208.0,8.566,0.12729,10.545535,69.203,0.35146,1.222,11.2,12804000000.0,1470800000.0,3374800000.0,2024-09-30,918650000.0,0.1688,1.107622913472572,355.489990234375,313.4403076171875,0.03957633470002471,0.23641662229943677,0.01077302354870739,30.975356270926344,31.74017769949777,1.1341553131339568,0.02409631842053394
CDNS,sp500,2025-02-05,Software - Application,Technology,82072289280.0,10.724,0.23868,18.010098,61.911,0.27072,2.448,3.81,5067108000.0,2424929000.0,1254663000.0,2024-09-30,255110500.0,0.2571,1.9320339289730322,299.6700134277344,246.83999633789062,0.015287291374553456,0.16746620445147295,0.0031083633981459718,75.83884866869668,78.65354683142634,1.2140253519430724,0.035786029697583
PH,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,95530647552.0,2.883,0.14468999,7.3474736,78.976,0.24641001,0.959,24.0,21923001000.0,361171000.0,3919401000.0,2024-12-31,731120000.0,0.1471,1.3236756857165082,689.7000122070312,503.71826171875,0.04102768169624895,0.1758827296791642,0.007653250749734853,28.6173755086263,28.7375005086263,1.3692178041226621,0.004180078220927439
CME,sp500,2025-02-05,Financial Data & Stock Exchanges,Financial Services,88807448576.0,6.755,0.57434,3.0905778,13.621,0.12297,1.023,9.58,34652300000.0,2321000000.0,3847600000.0,2024-09-30,865950000.0,0.0806,-0.10837612778982322,242.52999877929688,190.51480102539062,0.043325194695885055,0.10406428422672577,0.009750871282592178,24.611168974874413,25.316283797421384,1.273024444683298,0.027852224607262183
NOC,sp500,2025-02-05,Aerospace & Defense,Industrials,84931133440.0,22.828,0.05795,4.7693863,122.722,0.15484,1.094,28.03,35085000000.0,146000000.0,4705000000.0,2024-12-31,1246000000.0,0.1051,0.19974393891317438,482.3900146484375,488.6260070800781,0.05539782420687779,0.13354716017143992,0.014670709662437775,16.39536263462139,17.20977576341197,0.9872376984825152,0.04732270425754332
ABNB,sp500,2025-02-05,Travel Services,Consumer Cyclical,72688648192.0,18.011,0.16956,9.82712,26.614,0.20873,1.616,2.9,3853000000.0,6983000000.0,1627000000.0,2024-09-30,1064500000.0,-0.0481,1.3023817306994492,130.74000549316406,125.30999755859375,0.022383137401351002,0.15014765596160945,0.014644652589882078,38.87207085971175,45.082760514884164,1.0433325994762013,0.13776196453457953
CVS,sp500,2025-02-05,Healthcare Plans,Healthcare,144097263616.0,7.692,0.013660001,0.9458824,110.116,0.06697,0.796,3.97,185084000000.0,-17284000000.0,10690000000.0,2024-09-30,518000000.0,0.0905,0.5376433430570695,56.349998474121094,56.45539093017578,0.07418600278550344,0.06370679380214542,0.0035947941480721033,12.256422789451156,14.193954275597251,0.9981331728588145,0.13650399659784507
EOG,sp500,2025-02-05,Oil & Gas E&P,Energy,70053150720.0,10.885,0.2992,2.4464855,13.911,0.24908,2.307,12.56,35986000000.0,5759000000.0,8582000000.0,2024-09-30,1652500000.0,0.2145,0.3017018641830366,128.1199951171875,121.376953125,0.12250698093940064,0.20558150676727752,0.023589231647909527,9.333996426527666,10.200636553916201,1.055554549843109,0.08495941628817437
AON,sp500,2025-02-05,Insurance Brokers,Financial Services,97615495168.0,5.447,0.16320999,13.087618,274.699,0.82182,1.07,12.57,26232000000.0,1555000000.0,3917000000.0,2024-09-30,705500000.0,0.2367,0.20702545633081482,377.4599914550781,324.4219970703125,0.040126826107460635,0.14096519955374814,0.0072273361804476586,29.595305605018147,30.02863893835148,1.1634845813900547,0.014430668476948377
CMG,sp500,2025-02-05,Restaurants,Consumer Cyclical,83598196736.0,1.003,0.13512999,22.271698,124.061,0.45673,1.619,1.09,7331414000.0,642372000.0,1939575000.0,2024-09-30,360528500.0,0.1615,0.7945044506457726,59.02000045776367,52.18000030517578,0.0232011583470527,0.2432439245297027,0.004312634890182328,53.22660592455382,54.14678941079236,1.131084708941817,0.016994239109126646
ITW,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,82607005696.0,3.207,0.21663,22.178873,246.05,1.08036,1.362,11.51,9520000000.0,1677000000.0,4221000000.0,2024-09-30,677000000.0,0.3039,0.5312989855371404,254.67999267578125,236.5989227294922,0.05109736110680004,0.37697597570777885,0.008195430814807777,21.848218303716877,22.12684558434242,1.0764207619278194,0.012592273018016971
WELL,sp500,2025-02-05,REIT - Healthcare Facilities,Real Estate,99832102912.0,5.725,0.121190004,2.8308156,52.153,0.03417,2.722,1.56,41838800000.0,5381186000.0,1118928000.0,2024-09-30,630128500.0,0.022,0.20623523358922483,138.86000061035156,109.86222076416016,0.011208098070280184,0.0236960680166233,0.00631188246685984,85.34294910919972,89.01282090407152,1.2639467839307617,0.041228575362495135
MSI,sp500,2025-02-05,Communication Equipment,Technology,83959308288.0,8.401,0.1466,59.330395,490.007,1.82528,1.245,9.1,8081000000.0,1143000000.0,2687000000.0,2024-09-30,407000000.0,0.2311,0.5235716653916822,471.3800048828125,397.8246154785156,0.03200359858591216,0.2913052905464007,0.004847586387966598,50.87681372338599,51.8000005365728,1.1848940124426997,0.01782213906609919
MMM,sp500,2025-02-05,Conglomerates,Industrials,83424100352.0,13.396,0.13451,17.794462,295.441,1.1329399,1.431,7.34,24576000000.0,4908000000.0,5332000000.0,2024-09-30,-640500000.0,0.0541,0.8034874238344731,151.67999267578125,123.28617095947266,0.06391438418277376,0.1808438475105142,-0.007677637484821192,18.839781018498805,20.664849138389815,1.230308245404445,0.08831751481313818
PYPL,sp500,2025-02-05,Credit Services,Financial Services,91076247552.0,11.889,0.14076,3.875785,65.718,0.22188,1.247,3.63,20838000000.0,12405000000.0,5689000000.0,2024-09-30,1406500000.0,0.1266,1.0760616237479568,77.7249984741211,60.459999084472656,0.062464145734066,0.17113377252353879,0.0154431044076224,18.136638698104985,21.411845309675233,1.2855606955191377,0.15296237032360313
ECL,sp500,2025-02-05,Specialty Chemicals,Basic Materials,76793036800.0,4.903,0.13045,10.607895,103.915,0.25164,1.299,7.12,15983300000.0,1409200000.0,2546600000.0,2024-09-30,482250000.0,0.1047,0.6773549308016507,248.83999633789062,230.12564086914062,0.03316186084204968,0.14641943366393562,0.006279866249539958,34.260814092400366,34.949437687905984,1.0813223393884726,0.01970342417680475
BDX,sp500,2025-02-05,Medical Instruments & Supplies,Healthcare,82109636608.0,7.48,0.07126,2.7095115,77.612,0.05633,1.848,5.75,46818000000.0,1512000000.0,2855000000.0,2024-09-30,983000000.0,0.0545,0.2135909904917088,242.4199981689453,233.70736694335938,0.03477058379432452,0.0590730395199669,0.011971798203089667,40.859130116338314,42.1599996815557,1.0372800880842472,0.030855540205008587
TGT,sp500,2025-02-05,Discount Stores,Consumer Defensive,71738318848.0,7.591,0.04182,4.660755,132.802,0.33968,0.897,9.53,37977000000.0,-1238000000.0,5964000000.0,2024-10-31,841500000.0,0.1903,0.3479355894399254,135.60000610351562,131.87750244140625,0.08313548596861593,0.1623343041454585,0.011730132703318295,13.432214701313287,14.228751952100277,1.0282269802900104,0.05598082343893931
NXPI,sp500,2025-02-05,Semiconductors,Technology,59405271040.0,12.386,0.20983,5.465691,104.495,0.29555,2.348,10.34,16643000000.0,4034000000.0,3669000000.0,2024-09-30,544000000.0,0.1322,1.6174595989316507,202.39999389648438,234.37606811523438,0.06176219611100692,0.17744353629636794,0.009157436545213345,18.376595154398878,19.574467494824408,0.8635693717541651,0.06119565401931141
CSX,sp500,2025-02-05,Railroads,Industrials,82412871680.0,0.859,0.24971001,4.902312,147.913,0.29458,1.392,1.81,39492000000.0,1008000000.0,5489000000.0,2024-09-30,804000000.0,0.1355,0.710405027255208,32.869998931884766,32.77545166015625,0.06660367352946,0.13553086419753085,0.009755757609343385,17.685634768997108,18.160220404356224,1.0028846977521122,0.026133253054862356
CRWD,sp500,2025-02-05,Software - Infrastructure,Technology,86090670080.0,16.475,0.0484,42.77976,27.398,0.07334,1.899,0.53,2210631000.0,2571947000.0,-5458000.0,2024-10-31,252016000.0,-0.0449,2.0082899584664307,407.5199890136719,222.0500030517578,-6.339827527103853e-05,-0.0011412255064109774,0.0029273323086672857,737.82073398806,768.9056396484375,1.8352622536045753,0.04042746477264771
RSG,sp500,2025-02-05,Waste Management,Industrials,81434763264.0,0.266,0.12458,6.1171875,114.524,0.18284,0.645,6.2,29465800000.0,-1293100000.0,3129900000.0,2024-09-30,629800000.0,0.0954,0.3697447462348554,219.24000549316406,194.0266571044922,0.03843444586255266,0.11109691296893802,0.007733797886269741,35.3183879827684,35.36129120857485,1.1299478575002884,0.0012132822173656346
SLB,sp500,2025-02-05,Oil & Gas Equipment & Services,Energy,67756421120.0,3.168,0.12441,2.7059674,57.141,0.21722999,1.481,3.19,30365000000.0,5759000000.0,6326000000.0,2024-12-31,1786000000.0,0.139,0.7838331637245723,41.220001220703125,43.21141052246094,0.09336384501177149,0.17511903443693944,0.02635912538587162,11.928527028433582,12.921630476709444,0.9539147350739061,0.07685589292046996
AJG,sp500,2025-02-05,Insurance Brokers,Financial Services,72190484480.0,9.218,0.10988,5.622062,70.273,0.10321999,1.059,6.56,19960000000.0,2083200000.0,2138900000.0,2024-09-30,492850000.0,0.0885,0.20238462974612587,312.2099914550781,277.2060241699219,0.029628558603074222,0.09703219133338173,0.006827077052468619,46.187803575469225,47.592986502298494,1.1262741940402403,0.02952500000733102
FCX,sp500,2025-02-05,Copper,Basic Materials,72166506496.0,3.48,0.07812,2.9872258,33.531,0.16870001,2.328,1.32,40855000000.0,8298000000.0,7343000000.0,2024-09-30,756500000.0,0.1345,1.168260640645553,36.47999954223633,40.58980178833008,0.10175080319853093,0.1493906780867902,0.010482702249719276,24.99999965320934,27.636363289572973,0.8987479104350947,0.09539473803915147
APD,sp500,2025-02-05,Specialty Chemicals,Basic Materials,88278441984.0,13.408,0.31636,4.3858943,79.822,0.2258,1.522,17.12,33211600000.0,2183400000.0,2947500000.0,2024-09-30,-731700000.0,0.0942,0.2745173631815773,335.6700134277344,275.125244140625,0.03338867263350908,0.08327447379573386,-0.008288546824745918,18.823715737601304,19.606893307694765,1.2200625735970745,0.03994399101392051
CARR,sp500,2025-02-05,Building Products & Equipment,Industrials,68315885568.0,2.48,0.14003,3.9032142,85.607,0.13931,1.079,1.72,29007000000.0,816000000.0,2221000000.0,2024-09-30,96500000.0,0.1074,1.2442216082270685,63.880001068115234,63.17051696777344,0.03251074009410695,0.07447272239546658,0.0014125557942734448,35.69767503960188,37.13953550471816,1.0112312536670192,0.03882279208723833
MPC,sp500,2025-02-05,Oil & Gas Refining & Marketing,Energy,78276173824.0,16.002,0.031719998,2.6935027,114.328,0.21053,1.232,13.76,53884000000.0,4881000000.0,6314000000.0,2024-09-30,1894000000.0,0.1187,0.5334383535542386,156.91000366210938,160.3468017578125,0.08066311486042621,0.10744490768314473,0.02419637940222478,10.240407242885855,11.403343289397483,0.9785664693150908,0.10198202553394091
CEG,sp500,2025-02-05,Utilities - Renewable,Utilities,102799794176.0,5.733,0.11926,7.627739,65.003,0.22846001,1.7,9.07,42564000000.0,3818000000.0,4457000000.0,2024-09-30,-911500000.0,0.0153,1.3454133286959555,306.3299865722656,169.38829040527344,0.043356117935113014,0.09609331206071321,-0.008866749270328812,33.14189488117592,33.77397867389919,1.8084484224933701,0.018715111974999355
EMR,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,83449839616.0,6.293,0.11251,3.3651338,30.376,0.05933,1.775,2.82,34054000000.0,4450000000.0,2666000000.0,2024-09-30,957000000.0,0.0832,1.3557058183996296,127.69000244140625,105.42115783691406,0.031947335216793424,0.06923955952628298,0.011467966917656156,43.048582426030585,45.28014270971853,1.2112369571859756,0.049283419842424236
ROP,sp500,2025-02-05,Software - Application,Technology,66334572544.0,2.514,0.21784,3.3454757,45.241,0.08238,0.484,14.38,29960400000.0,-1697400000.0,1934900000.0,2024-09-30,542900000.0,0.0619,0.7792067355569393,577.6699829101562,515.9785766601562,0.029168801814718454,0.06846053143686091,0.008184269215572198,39.99693900626956,40.17176515369654,1.11956195284176,0.004351965783880789
SPG,sp500,2025-02-05,REIT - Retail,Real Estate,80979820544.0,6.651,0.41482,21.166058,780.789,0.81232,0.686,7.52,30038060000.0,-117893000.0,3049189000.0,2024-09-30,790631500.0,0.0804,0.6609126055536849,173.35000610351562,144.53489685058594,0.037653689271183774,0.10191082823835843,0.009763315041806176,22.167421024403673,23.05186251376538,1.199364374146387,0.03836746331597109
PSX,sp500,2025-02-05,Oil & Gas Refining & Marketing,Energy,69328617472.0,3.964,0.0228,1.7773592,67.143,0.11121,1.213,5.23,55773000000.0,3385000000.0,3324000000.0,2024-09-30,1252000000.0,0.0672,0.6329809125623642,123.61000061035156,129.40667724609375,0.04794556881712629,0.056188512120085195,0.018058920625463933,22.876864361443893,23.63479935188366,0.9552057377632949,0.03206860270550019
DHI,sp500,2025-02-05,Residential Construction,Consumer Cyclical,49997840384.0,13.191,0.12925,1.7890652,22.915,0.19631,5.415,14.37,1332400000.0,31470500000.0,5796800000.0,2024-12-31,1281500000.0,0.2206,0.537138234896634,139.75999450683594,173.3150177001953,0.11594100776110834,0.17671608302924435,0.025631107066978392,8.807863222465967,9.725817293447177,0.8063928698238736,0.0943832321011919
NEM,sp500,2025-02-05,Gold,Basic Materials,55575826432.0,2.687,-0.07141,1.6691052,30.436,-0.05159,1.963,-2.2,43598000000.0,6169000000.0,3113000000.0,2024-09-30,699500000.0,0.0482,0.7473166522443999,43.349998474121094,46.52524948120117,0.05601356200809577,0.062551489943135,0.012586407524787341,-18.483181124600495,-19.704544760964133,0.9317520906929675,0.06198385454624812
FTNT,sp500,2025-02-05,Software - Infrastructure,Technology,76152209408.0,4.828,0.26790002,86.66105,118.588,3.1152499,1.344,2.02,3631400000.0,1336700000.0,1614700000.0,2024-09-30,445350000.0,0.2698,0.5723336190244898,102.77999877929688,55.38999938964844,0.021203587033817188,0.32501358668303776,0.005848155995237805,48.49108850460241,50.8811875145034,1.8555695958087504,0.04697412003640256
PSA,sp500,2025-02-05,REIT - Industrial,Real Estate,65286475776.0,3.421,0.40367,9.878491,97.567,0.19163999,0.967,9.67,19204215000.0,-20412000.0,2228440000.0,2024-09-30,740838500.0,0.1181,0.3097648401805706,296.739990234375,298.3072204589844,0.03413325613785387,0.11616257735757608,0.011347503310514734,30.33288420210703,30.68665876260341,0.9947462544748398,0.01152861128457267
NSC,sp500,2025-02-05,Railroads,Industrials,73842794496.0,4.31,0.19849001,4.1509247,128.64,0.18303,0.732,11.68,40565000000.0,-987000000.0,4747000000.0,2024-09-30,556500000.0,0.1202,0.7704066875023243,252.9199981689453,238.38795471191406,0.06428521607828833,0.11994037091313356,0.00753628033443595,21.28510258295765,21.654109432272715,1.0609596381436002,0.017040961692246292
WMB,sp500,2025-02-05,Oil & Gas Midstream,Energy,96742334464.0,0.625,0.27754,5.4804764,182.368,0.20583001,0.572,2.34,51139000000.0,-2021000000.0,3634000000.0,2024-09-30,594000000.0,0.0705,0.7371711136126513,55.720001220703125,40.45436096191406,0.0375636996991456,0.07398509711307463,0.006140021359739264,23.5448723165398,23.811966333633816,1.377354626196196,0.011216798031364314
OXY,sp500,2025-02-05,Oil & Gas E&P,Energy,79092744192.0,1.875,0.16254999,1.6920288,79.146,0.13118,1.001,3.75,76249000000.0,13000000.0,7254000000.0,2024-09-30,1285500000.0,0.1066,0.38375346437916663,47.59000015258789,55.69051742553711,0.09171511336603391,0.09511945661010726,0.016253071165155307,12.19066670735677,12.69066670735677,0.8545440472198829,0.03939903328405515
O,sp500,2025-02-05,REIT - Retail,Real Estate,73748086784.0,0.469,0.1754,1.2295753,68.941,0.02513,1.548,1.04,64842849000.0,1925928000.0,2213254000.0,2024-09-30,911320000.0,0.0303,0.06170340591150899,54.029998779296875,57.589656829833984,0.03001100227158945,0.03314803864087551,0.012357201925375443,51.50096036470853,51.95192190317007,0.9381892817827481,0.008680362957544811
AEP,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,95915696128.0,0.891,0.13464,1.9580308,165.878,0.10182,0.565,4.88,94098300000.0,-4626800000.0,4040200000.0,2024-09-30,81550000.0,0.0447,-0.3036821369752368,97.87999725341797,96.24161529541016,0.04212240710434225,0.04515627881504166,0.0008502258054945574,19.874794519143027,20.05737648635614,1.0170236332066835,0.009102983500225694
OKE,sp500,2025-02-05,Oil & Gas Midstream,Energy,84235550720.0,0.991,0.14047,3.3561642,166.619,0.16875,0.809,4.69,48174000000.0,-681000000.0,4555000000.0,2024-09-30,867000000.0,0.1132,0.6705046267081584,97.0199966430664,76.99174499511719,0.054074555945397396,0.0959088707809572,0.010292566411560821,20.475265808756163,20.68656644841501,1.2601350527802613,0.0102143891392396
